Date,Time,Activity,White Light,Sleep/Wake
2/26/2019,9:29:00 AM,0,0,0
2/26/2019,9:29:30 AM,0,0,0
2/26/2019,9:30:00 AM,0,0,0
2/26/2019,9:30:30 AM,0,0,0
2/26/2019,9:31:00 AM,0,0,0
2/26/2019,9:31:30 AM,0,0,0
2/26/2019,9:32:00 AM,0,0,0
2/26/2019,9:32:30 AM,0,0,0
2/26/2019,9:33:00 AM,0,0,0
2/26/2019,9:33:30 AM,0,0,0
2/26/2019,9:34:00 AM,0,0,0
2/26/2019,9:34:30 AM,0,0,0
2/26/2019,9:35:00 AM,0,0,0
2/26/2019,9:35:30 AM,0,0,0
2/26/2019,9:36:00 AM,20,0,1
2/26/2019,9:36:30 AM,12,0,0
2/26/2019,9:37:00 AM,0,0,0
2/26/2019,9:37:30 AM,0,0,0
2/26/2019,9:38:00 AM,0,0,0
2/26/2019,9:38:30 AM,0,0,0
2/26/2019,9:39:00 AM,0,0,0
2/26/2019,9:39:30 AM,0,0,0
2/26/2019,9:40:00 AM,0,0,0
2/26/2019,9:40:30 AM,18,0,0
2/26/2019,9:41:00 AM,0,0,0
2/26/2019,9:41:30 AM,0,0,0
2/26/2019,9:42:00 AM,0,0,0
2/26/2019,9:42:30 AM,0,0,0
2/26/2019,9:43:00 AM,0,0,0
2/26/2019,9:43:30 AM,0,0,0
2/26/2019,9:44:00 AM,0,0,0
2/26/2019,9:44:30 AM,0,0,0
2/26/2019,9:45:00 AM,21,0,1
2/26/2019,9:45:30 AM,0,0,0
2/26/2019,9:46:00 AM,0,0,0
2/26/2019,9:46:30 AM,0,0,0
2/26/2019,9:47:00 AM,0,0,0
2/26/2019,9:47:30 AM,0,0,0
2/26/2019,9:48:00 AM,0,0,0
2/26/2019,9:48:30 AM,0,0,0
2/26/2019,9:49:00 AM,0,0,0
2/26/2019,9:49:30 AM,0,0,0
2/26/2019,9:50:00 AM,0,0,0
2/26/2019,9:50:30 AM,0,0,0
2/26/2019,9:51:00 AM,0,0,0
2/26/2019,9:51:30 AM,0,0,0
2/26/2019,9:52:00 AM,0,0,0
2/26/2019,9:52:30 AM,0,0,0
2/26/2019,9:53:00 AM,0,0,0
2/26/2019,9:53:30 AM,0,0,0
2/26/2019,9:54:00 AM,0,0,0
2/26/2019,9:54:30 AM,0,0,0
2/26/2019,9:55:00 AM,0,0,0
2/26/2019,9:55:30 AM,0,0,0
2/26/2019,9:56:00 AM,13,0,0
2/26/2019,9:56:30 AM,48,0,1
2/26/2019,9:57:00 AM,0,0,0
2/26/2019,9:57:30 AM,0,0,1
2/26/2019,9:58:00 AM,25,0,1
2/26/2019,9:58:30 AM,159,0,1
2/26/2019,9:59:00 AM,0,0,1
2/26/2019,9:59:30 AM,79,0,1
2/26/2019,10:00:00 AM,548,0,1
2/26/2019,10:00:30 AM,144,0,1
2/26/2019,10:01:00 AM,16,0,1
2/26/2019,10:01:30 AM,245,0,1
2/26/2019,10:02:00 AM,105,0,1
2/26/2019,10:02:30 AM,0,0,1
2/26/2019,10:03:00 AM,0,0,1
2/26/2019,10:03:30 AM,0,0,1
2/26/2019,10:04:00 AM,0,0,1
2/26/2019,10:04:30 AM,245,0.5,1
2/26/2019,10:05:00 AM,50,1.23,1
2/26/2019,10:05:30 AM,34,0.5,1
2/26/2019,10:06:00 AM,12,0.5,1
2/26/2019,10:06:30 AM,0,0.5,0
2/26/2019,10:07:00 AM,0,0.5,0
2/26/2019,10:07:30 AM,0,0.5,0
2/26/2019,10:08:00 AM,0,0.5,0
2/26/2019,10:08:30 AM,48,9.79,1
2/26/2019,10:09:00 AM,2,0.5,0
2/26/2019,10:09:30 AM,0,0.5,0
2/26/2019,10:10:00 AM,0,0.5,0
2/26/2019,10:10:30 AM,0,0.5,0
2/26/2019,10:11:00 AM,0,1.23,0
2/26/2019,10:11:30 AM,7,0.5,0
2/26/2019,10:12:00 AM,48,1.23,1
2/26/2019,10:12:30 AM,0,0.5,0
2/26/2019,10:13:00 AM,10,0,0
2/26/2019,10:13:30 AM,0,0.5,0
2/26/2019,10:14:00 AM,0,0.5,0
2/26/2019,10:14:30 AM,0,0.5,0
2/26/2019,10:15:00 AM,0,0.5,0
2/26/2019,10:15:30 AM,0,0.5,0
2/26/2019,10:16:00 AM,0,0.5,0
2/26/2019,10:16:30 AM,0,0.5,0
2/26/2019,10:17:00 AM,0,0.5,0
2/26/2019,10:17:30 AM,0,0.5,0
2/26/2019,10:18:00 AM,0,0.22,0
2/26/2019,10:18:30 AM,3,0.5,0
2/26/2019,10:19:00 AM,2,0.22,0
2/26/2019,10:19:30 AM,0,0.5,0
2/26/2019,10:20:00 AM,0,0.5,0
2/26/2019,10:20:30 AM,0,0.5,0
2/26/2019,10:21:00 AM,0,0.5,0
2/26/2019,10:21:30 AM,2,0.5,0
2/26/2019,10:22:00 AM,0,0.5,0
2/26/2019,10:22:30 AM,0,0.5,0
2/26/2019,10:23:00 AM,7,0.22,1
2/26/2019,10:23:30 AM,88,0.5,1
2/26/2019,10:24:00 AM,67,0.22,1
2/26/2019,10:24:30 AM,15,1.52,1
2/26/2019,10:25:00 AM,2,9.79,0
2/26/2019,10:25:30 AM,0,0.22,1
2/26/2019,10:26:00 AM,0,5.58,1
2/26/2019,10:26:30 AM,113,2.65,1
2/26/2019,10:27:00 AM,261,2.55,1
2/26/2019,10:27:30 AM,0,0,1
2/26/2019,10:28:00 AM,0,0,1
2/26/2019,10:28:30 AM,0,0,0
2/26/2019,10:29:00 AM,0,0,0
2/26/2019,10:29:30 AM,0,0,0
2/26/2019,10:30:00 AM,0,0,0
2/26/2019,10:30:30 AM,7,0,0
2/26/2019,10:31:00 AM,0,0,0
2/26/2019,10:31:30 AM,0,0,0
2/26/2019,10:32:00 AM,0,0,0
2/26/2019,10:32:30 AM,0,0,0
2/26/2019,10:33:00 AM,0,0,0
2/26/2019,10:33:30 AM,0,0,0
2/26/2019,10:34:00 AM,0,0,0
2/26/2019,10:34:30 AM,0,0,0
2/26/2019,10:35:00 AM,0,0,0
2/26/2019,10:35:30 AM,0,0,0
2/26/2019,10:36:00 AM,3,0,0
2/26/2019,10:36:30 AM,0,0,0
2/26/2019,10:37:00 AM,0,0,0
2/26/2019,10:37:30 AM,0,0,0
2/26/2019,10:38:00 AM,5,0,0
2/26/2019,10:38:30 AM,0,0,0
2/26/2019,10:39:00 AM,0,0,0
2/26/2019,10:39:30 AM,0,0,0
2/26/2019,10:40:00 AM,0,0,0
2/26/2019,10:40:30 AM,0,0,0
2/26/2019,10:41:00 AM,0,0,0
2/26/2019,10:41:30 AM,0,0,0
2/26/2019,10:42:00 AM,2,0,0
2/26/2019,10:42:30 AM,0,0,0
2/26/2019,10:43:00 AM,0,0,0
2/26/2019,10:43:30 AM,0,0,0
2/26/2019,10:44:00 AM,8,0,0
2/26/2019,10:44:30 AM,0,0,0
2/26/2019,10:45:00 AM,0,0,0
2/26/2019,10:45:30 AM,0,0,0
2/26/2019,10:46:00 AM,0,0,0
2/26/2019,10:46:30 AM,5,0,0
2/26/2019,10:47:00 AM,0,0,0
2/26/2019,10:47:30 AM,0,0,0
2/26/2019,10:48:00 AM,0,0,0
2/26/2019,10:48:30 AM,0,0,0
2/26/2019,10:49:00 AM,0,0,0
2/26/2019,10:49:30 AM,9,0,0
2/26/2019,10:50:00 AM,0,0,0
2/26/2019,10:50:30 AM,2,0,0
2/26/2019,10:51:00 AM,0,0,0
2/26/2019,10:51:30 AM,0,0,0
2/26/2019,10:52:00 AM,0,0,0
2/26/2019,10:52:30 AM,0,0,0
2/26/2019,10:53:00 AM,0,0,0
2/26/2019,10:53:30 AM,2,0,0
2/26/2019,10:54:00 AM,0,0,0
2/26/2019,10:54:30 AM,0,0,0
2/26/2019,10:55:00 AM,0,0,0
2/26/2019,10:55:30 AM,0,0,0
2/26/2019,10:56:00 AM,0,0,0
2/26/2019,10:56:30 AM,0,0,0
2/26/2019,10:57:00 AM,0,0,0
2/26/2019,10:57:30 AM,0,0,0
2/26/2019,10:58:00 AM,0,0,0
2/26/2019,10:58:30 AM,0,0,0
2/26/2019,10:59:00 AM,0,0,0
2/26/2019,10:59:30 AM,0,0,0
2/26/2019,11:00:00 AM,0,0,0
2/26/2019,11:00:30 AM,0,0,0
2/26/2019,11:01:00 AM,0,0,0
2/26/2019,11:01:30 AM,0,0,0
2/26/2019,11:02:00 AM,0,0,0
2/26/2019,11:02:30 AM,18,0,0
2/26/2019,11:03:00 AM,0,0,0
2/26/2019,11:03:30 AM,5,0,0
2/26/2019,11:04:00 AM,2,0,0
2/26/2019,11:04:30 AM,0,0,0
2/26/2019,11:05:00 AM,7,0,0
2/26/2019,11:05:30 AM,0,0,0
2/26/2019,11:06:00 AM,0,0,0
2/26/2019,11:06:30 AM,0,0,0
2/26/2019,11:07:00 AM,0,0,0
2/26/2019,11:07:30 AM,0,0,0
2/26/2019,11:08:00 AM,0,0,0
2/26/2019,11:08:30 AM,0,0,0
2/26/2019,11:09:00 AM,10,0,0
2/26/2019,11:09:30 AM,0,0,0
2/26/2019,11:10:00 AM,0,0,0
2/26/2019,11:10:30 AM,0,0,0
2/26/2019,11:11:00 AM,0,0,0
2/26/2019,11:11:30 AM,0,0,0
2/26/2019,11:12:00 AM,0,0,0
2/26/2019,11:12:30 AM,0,0,0
2/26/2019,11:13:00 AM,0,0,0
2/26/2019,11:13:30 AM,0,0,0
2/26/2019,11:14:00 AM,0,0,0
2/26/2019,11:14:30 AM,0,0,0
2/26/2019,11:15:00 AM,0,0,0
2/26/2019,11:15:30 AM,0,0,0
2/26/2019,11:16:00 AM,0,0,0
2/26/2019,11:16:30 AM,0,0,0
2/26/2019,11:17:00 AM,0,0,0
2/26/2019,11:17:30 AM,0,0,0
2/26/2019,11:18:00 AM,0,0,0
2/26/2019,11:18:30 AM,0,0,0
2/26/2019,11:19:00 AM,0,0,0
2/26/2019,11:19:30 AM,0,0,0
2/26/2019,11:20:00 AM,0,0,0
2/26/2019,11:20:30 AM,0,0,0
2/26/2019,11:21:00 AM,0,0,0
2/26/2019,11:21:30 AM,2,0,0
2/26/2019,11:22:00 AM,0,0,0
2/26/2019,11:22:30 AM,0,0,0
2/26/2019,11:23:00 AM,0,0,1
2/26/2019,11:23:30 AM,19,0,1
2/26/2019,11:24:00 AM,208,0,1
2/26/2019,11:24:30 AM,328,0,1
2/26/2019,11:25:00 AM,350,0,1
2/26/2019,11:25:30 AM,261,0,1
2/26/2019,11:26:00 AM,94,0,1
2/26/2019,11:26:30 AM,2,0,1
2/26/2019,11:27:00 AM,5,0,1
2/26/2019,11:27:30 AM,0,0,0
2/26/2019,11:28:00 AM,0,0,0
2/26/2019,11:28:30 AM,0,0,0
2/26/2019,11:29:00 AM,0,0,0
2/26/2019,11:29:30 AM,0,0,0
2/26/2019,11:30:00 AM,0,0,0
2/26/2019,11:30:30 AM,0,0,0
2/26/2019,11:31:00 AM,0,0,0
2/26/2019,11:31:30 AM,0,0,0
2/26/2019,11:32:00 AM,0,0,0
2/26/2019,11:32:30 AM,0,0,0
2/26/2019,11:33:00 AM,0,0,0
2/26/2019,11:33:30 AM,0,0,0
2/26/2019,11:34:00 AM,0,0,0
2/26/2019,11:34:30 AM,0,0,0
2/26/2019,11:35:00 AM,0,0,0
2/26/2019,11:35:30 AM,0,0,0
2/26/2019,11:36:00 AM,0,0,0
2/26/2019,11:36:30 AM,0,0,0
2/26/2019,11:37:00 AM,0,0,0
2/26/2019,11:37:30 AM,0,0,0
2/26/2019,11:38:00 AM,0,0,0
2/26/2019,11:38:30 AM,0,0,0
2/26/2019,11:39:00 AM,0,0,0
2/26/2019,11:39:30 AM,0,0,0
2/26/2019,11:40:00 AM,0,0,0
2/26/2019,11:40:30 AM,0,0,0
2/26/2019,11:41:00 AM,0,0,0
2/26/2019,11:41:30 AM,0,0,0
2/26/2019,11:42:00 AM,0,0,0
2/26/2019,11:42:30 AM,0,0,0
2/26/2019,11:43:00 AM,0,0,0
2/26/2019,11:43:30 AM,0,0,0
2/26/2019,11:44:00 AM,0,0,0
2/26/2019,11:44:30 AM,0,0,0
2/26/2019,11:45:00 AM,0,0,0
2/26/2019,11:45:30 AM,0,0,0
2/26/2019,11:46:00 AM,0,0,0
2/26/2019,11:46:30 AM,0,0,0
2/26/2019,11:47:00 AM,0,0,0
2/26/2019,11:47:30 AM,0,0,0
2/26/2019,11:48:00 AM,0,0,0
2/26/2019,11:48:30 AM,0,0,0
2/26/2019,11:49:00 AM,0,0,0
2/26/2019,11:49:30 AM,0,0,0
2/26/2019,11:50:00 AM,0,0,0
2/26/2019,11:50:30 AM,0,0,0
2/26/2019,11:51:00 AM,0,0,0
2/26/2019,11:51:30 AM,0,0,0
2/26/2019,11:52:00 AM,0,0,0
2/26/2019,11:52:30 AM,0,0,0
2/26/2019,11:53:00 AM,0,0,0
2/26/2019,11:53:30 AM,0,0,0
2/26/2019,11:54:00 AM,0,0,0
2/26/2019,11:54:30 AM,0,0,0
2/26/2019,11:55:00 AM,0,0,0
2/26/2019,11:55:30 AM,0,0,0
2/26/2019,11:56:00 AM,0,0,0
2/26/2019,11:56:30 AM,46,0,1
2/26/2019,11:57:00 AM,129,0,1
2/26/2019,11:57:30 AM,0,0,0
2/26/2019,11:58:00 AM,0,0,0
2/26/2019,11:58:30 AM,0,0,0
2/26/2019,11:59:00 AM,0,0,0
2/26/2019,11:59:30 AM,0,0,0
2/26/2019,12:00:00 PM,0,0,0
2/26/2019,12:00:30 PM,0,0,0
2/26/2019,12:01:00 PM,0,0,0
2/26/2019,12:01:30 PM,0,0,0
2/26/2019,12:02:00 PM,16,0,0
2/26/2019,12:02:30 PM,0,0,0
2/26/2019,12:03:00 PM,0,0,0
2/26/2019,12:03:30 PM,0,0,0
2/26/2019,12:04:00 PM,0,0,0
2/26/2019,12:04:30 PM,0,0,0
2/26/2019,12:05:00 PM,0,0,0
2/26/2019,12:05:30 PM,0,0,0
2/26/2019,12:06:00 PM,0,0,0
2/26/2019,12:06:30 PM,0,0,0
2/26/2019,12:07:00 PM,0,0,0
2/26/2019,12:07:30 PM,0,0,0
2/26/2019,12:08:00 PM,0,0,0
2/26/2019,12:08:30 PM,0,0,0
2/26/2019,12:09:00 PM,0,0,0
2/26/2019,12:09:30 PM,0,0,0
2/26/2019,12:10:00 PM,0,0,0
2/26/2019,12:10:30 PM,0,0,0
2/26/2019,12:11:00 PM,0,0,0
2/26/2019,12:11:30 PM,0,0,0
2/26/2019,12:12:00 PM,0,0,0
2/26/2019,12:12:30 PM,0,0,0
2/26/2019,12:13:00 PM,0,0,0
2/26/2019,12:13:30 PM,0,0,0
2/26/2019,12:14:00 PM,0,0,0
2/26/2019,12:14:30 PM,0,0,0
2/26/2019,12:15:00 PM,0,0,0
2/26/2019,12:15:30 PM,0,0,0
2/26/2019,12:16:00 PM,0,0,0
2/26/2019,12:16:30 PM,0,0,0
2/26/2019,12:17:00 PM,0,0,0
2/26/2019,12:17:30 PM,0,0,0
2/26/2019,12:18:00 PM,0,0,0
2/26/2019,12:18:30 PM,0,0,0
2/26/2019,12:19:00 PM,52,0,1
2/26/2019,12:19:30 PM,12,0,0
2/26/2019,12:20:00 PM,0,0,0
2/26/2019,12:20:30 PM,0,0,0
2/26/2019,12:21:00 PM,0,0,0
2/26/2019,12:21:30 PM,0,0,0
2/26/2019,12:22:00 PM,0,0,0
2/26/2019,12:22:30 PM,0,0,0
2/26/2019,12:23:00 PM,0,0,0
2/26/2019,12:23:30 PM,0,0,0
2/26/2019,12:24:00 PM,0,0,0
2/26/2019,12:24:30 PM,0,0,0
2/26/2019,12:25:00 PM,0,0,0
2/26/2019,12:25:30 PM,0,0,0
2/26/2019,12:26:00 PM,0,0,0
2/26/2019,12:26:30 PM,0,0,0
2/26/2019,12:27:00 PM,0,0,0
2/26/2019,12:27:30 PM,0,0,0
2/26/2019,12:28:00 PM,0,0,0
2/26/2019,12:28:30 PM,0,0,0
2/26/2019,12:29:00 PM,0,0,0
2/26/2019,12:29:30 PM,0,0,0
2/26/2019,12:30:00 PM,0,0,0
2/26/2019,12:30:30 PM,0,0,0
2/26/2019,12:31:00 PM,0,0,0
2/26/2019,12:31:30 PM,0,0,0
2/26/2019,12:32:00 PM,0,0,0
2/26/2019,12:32:30 PM,0,0,0
2/26/2019,12:33:00 PM,0,0,0
2/26/2019,12:33:30 PM,0,0,0
2/26/2019,12:34:00 PM,0,0,0
2/26/2019,12:34:30 PM,0,0,0
2/26/2019,12:35:00 PM,0,0,0
2/26/2019,12:35:30 PM,0,0,0
2/26/2019,12:36:00 PM,0,0,0
2/26/2019,12:36:30 PM,0,0,0
2/26/2019,12:37:00 PM,0,0,0
2/26/2019,12:37:30 PM,0,0,0
2/26/2019,12:38:00 PM,0,0,0
2/26/2019,12:38:30 PM,0,0,0
2/26/2019,12:39:00 PM,0,0,0
2/26/2019,12:39:30 PM,0,0,0
2/26/2019,12:40:00 PM,0,0,0
2/26/2019,12:40:30 PM,0,0,0
2/26/2019,12:41:00 PM,0,0,0
2/26/2019,12:41:30 PM,0,0,0
2/26/2019,12:42:00 PM,0,0,0
2/26/2019,12:42:30 PM,0,0,0
2/26/2019,12:43:00 PM,0,0,0
2/26/2019,12:43:30 PM,0,0,0
2/26/2019,12:44:00 PM,0,0,0
2/26/2019,12:44:30 PM,0,0,0
2/26/2019,12:45:00 PM,0,0,0
2/26/2019,12:45:30 PM,0,0,0
2/26/2019,12:46:00 PM,0,0,0
2/26/2019,12:46:30 PM,0,0,0
2/26/2019,12:47:00 PM,0,0,0
2/26/2019,12:47:30 PM,0,0,0
2/26/2019,12:48:00 PM,0,0,0
2/26/2019,12:48:30 PM,0,0,0
2/26/2019,12:49:00 PM,0,0,0
2/26/2019,12:49:30 PM,0,0,0
2/26/2019,12:50:00 PM,0,0,0
2/26/2019,12:50:30 PM,0,0,0
2/26/2019,12:51:00 PM,0,0,0
2/26/2019,12:51:30 PM,0,0,0
2/26/2019,12:52:00 PM,0,0,0
2/26/2019,12:52:30 PM,0,0,0
2/26/2019,12:53:00 PM,0,0,0
2/26/2019,12:53:30 PM,0,0,0
2/26/2019,12:54:00 PM,0,0,0
2/26/2019,12:54:30 PM,0,0,0
2/26/2019,12:55:00 PM,0,0,0
2/26/2019,12:55:30 PM,0,0,0
2/26/2019,12:56:00 PM,0,0,0
2/26/2019,12:56:30 PM,0,0,0
2/26/2019,12:57:00 PM,0,0,0
2/26/2019,12:57:30 PM,0,0,0
2/26/2019,12:58:00 PM,0,0,0
2/26/2019,12:58:30 PM,0,0,0
2/26/2019,12:59:00 PM,0,0,0
2/26/2019,12:59:30 PM,0,0,0
2/26/2019,1:00:00 PM,0,0,0
2/26/2019,1:00:30 PM,0,0,0
2/26/2019,1:01:00 PM,0,0,0
2/26/2019,1:01:30 PM,0,0,0
2/26/2019,1:02:00 PM,0,0,0
2/26/2019,1:02:30 PM,0,0,0
2/26/2019,1:03:00 PM,0,0,0
2/26/2019,1:03:30 PM,19,0,0
2/26/2019,1:04:00 PM,0,0,0
2/26/2019,1:04:30 PM,0,0,0
2/26/2019,1:05:00 PM,0,0,0
2/26/2019,1:05:30 PM,0,0,0
2/26/2019,1:06:00 PM,0,0,0
2/26/2019,1:06:30 PM,0,0,0
2/26/2019,1:07:00 PM,0,0,0
2/26/2019,1:07:30 PM,0,0,0
2/26/2019,1:08:00 PM,0,0,0
2/26/2019,1:08:30 PM,0,0,0
2/26/2019,1:09:00 PM,0,0,0
2/26/2019,1:09:30 PM,0,0,0
2/26/2019,1:10:00 PM,0,0,0
2/26/2019,1:10:30 PM,0,0,0
2/26/2019,1:11:00 PM,46,0,1
2/26/2019,1:11:30 PM,0,0,0
2/26/2019,1:12:00 PM,0,0,0
2/26/2019,1:12:30 PM,0,0,0
2/26/2019,1:13:00 PM,0,0,0
2/26/2019,1:13:30 PM,0,0,0
2/26/2019,1:14:00 PM,0,0,0
2/26/2019,1:14:30 PM,0,0,0
2/26/2019,1:15:00 PM,0,0,0
2/26/2019,1:15:30 PM,0,0,0
2/26/2019,1:16:00 PM,0,0,0
2/26/2019,1:16:30 PM,0,0,0
2/26/2019,1:17:00 PM,0,0,0
2/26/2019,1:17:30 PM,0,0,0
2/26/2019,1:18:00 PM,0,0,0
2/26/2019,1:18:30 PM,0,0,0
2/26/2019,1:19:00 PM,0,0,0
2/26/2019,1:19:30 PM,0,0,0
2/26/2019,1:20:00 PM,0,0,0
2/26/2019,1:20:30 PM,20,0,0
2/26/2019,1:21:00 PM,0,0,0
2/26/2019,1:21:30 PM,0,0,0
2/26/2019,1:22:00 PM,0,0,0
2/26/2019,1:22:30 PM,0,0,0
2/26/2019,1:23:00 PM,0,0,0
2/26/2019,1:23:30 PM,0,0,0
2/26/2019,1:24:00 PM,0,0,0
2/26/2019,1:24:30 PM,0,0,0
2/26/2019,1:25:00 PM,0,0,0
2/26/2019,1:25:30 PM,0,0,0
2/26/2019,1:26:00 PM,0,0,0
2/26/2019,1:26:30 PM,0,0,0
2/26/2019,1:27:00 PM,0,0,0
2/26/2019,1:27:30 PM,0,0,0
2/26/2019,1:28:00 PM,0,0,0
2/26/2019,1:28:30 PM,0,0,0
2/26/2019,1:29:00 PM,0,0,0
2/26/2019,1:29:30 PM,0,0,0
2/26/2019,1:30:00 PM,0,0,0
2/26/2019,1:30:30 PM,0,0,0
2/26/2019,1:31:00 PM,0,0,0
2/26/2019,1:31:30 PM,0,0,0
2/26/2019,1:32:00 PM,0,0,0
2/26/2019,1:32:30 PM,0,0,0
2/26/2019,1:33:00 PM,0,0,0
2/26/2019,1:33:30 PM,0,0,0
2/26/2019,1:34:00 PM,0,0,0
2/26/2019,1:34:30 PM,23,0,1
2/26/2019,1:35:00 PM,0,0,0
2/26/2019,1:35:30 PM,0,0,0
2/26/2019,1:36:00 PM,6,0,0
2/26/2019,1:36:30 PM,0,0,0
2/26/2019,1:37:00 PM,0,0,0
2/26/2019,1:37:30 PM,0,0,0
2/26/2019,1:38:00 PM,0,0,0
2/26/2019,1:38:30 PM,0,0,0
2/26/2019,1:39:00 PM,0,0,0
2/26/2019,1:39:30 PM,0,0,0
2/26/2019,1:40:00 PM,0,0,0
2/26/2019,1:40:30 PM,0,0,0
2/26/2019,1:41:00 PM,0,0,0
2/26/2019,1:41:30 PM,0,0,0
2/26/2019,1:42:00 PM,0,0,0
2/26/2019,1:42:30 PM,0,0,0
2/26/2019,1:43:00 PM,0,0,0
2/26/2019,1:43:30 PM,0,0,0
2/26/2019,1:44:00 PM,0,0,0
2/26/2019,1:44:30 PM,0,0,0
2/26/2019,1:45:00 PM,0,0,0
2/26/2019,1:45:30 PM,0,0,0
2/26/2019,1:46:00 PM,0,0,0
2/26/2019,1:46:30 PM,0,0,0
2/26/2019,1:47:00 PM,0,0,0
2/26/2019,1:47:30 PM,0,0,0
2/26/2019,1:48:00 PM,0,0,0
2/26/2019,1:48:30 PM,0,0,0
2/26/2019,1:49:00 PM,0,0,0
2/26/2019,1:49:30 PM,0,0,0
2/26/2019,1:50:00 PM,0,0,0
2/26/2019,1:50:30 PM,0,0,0
2/26/2019,1:51:00 PM,0,0,0
2/26/2019,1:51:30 PM,12,0,1
2/26/2019,1:52:00 PM,105,0,1
2/26/2019,1:52:30 PM,0,0,0
2/26/2019,1:53:00 PM,0,0,0
2/26/2019,1:53:30 PM,0,0,0
2/26/2019,1:54:00 PM,0,0,0
2/26/2019,1:54:30 PM,0,0,0
2/26/2019,1:55:00 PM,0,0,0
2/26/2019,1:55:30 PM,0,0,0
2/26/2019,1:56:00 PM,0,0,0
2/26/2019,1:56:30 PM,0,0,0
2/26/2019,1:57:00 PM,0,0,0
2/26/2019,1:57:30 PM,0,0,0
2/26/2019,1:58:00 PM,0,0,0
2/26/2019,1:58:30 PM,0,0,0
2/26/2019,1:59:00 PM,0,0,0
2/26/2019,1:59:30 PM,0,0,0
2/26/2019,2:00:00 PM,0,0,0
2/26/2019,2:00:30 PM,0,0,0
2/26/2019,2:01:00 PM,0,0,0
2/26/2019,2:01:30 PM,0,0,0
2/26/2019,2:02:00 PM,0,0,0
2/26/2019,2:02:30 PM,0,0,0
2/26/2019,2:03:00 PM,0,0,0
2/26/2019,2:03:30 PM,0,0,0
2/26/2019,2:04:00 PM,0,0,0
2/26/2019,2:04:30 PM,0,0,0
2/26/2019,2:05:00 PM,0,0,0
2/26/2019,2:05:30 PM,0,0,0
2/26/2019,2:06:00 PM,0,0,0
2/26/2019,2:06:30 PM,0,0,0
2/26/2019,2:07:00 PM,0,0,0
2/26/2019,2:07:30 PM,0,0,0
2/26/2019,2:08:00 PM,0,0,0
2/26/2019,2:08:30 PM,0,0,0
2/26/2019,2:09:00 PM,0,0,0
2/26/2019,2:09:30 PM,0,0,0
2/26/2019,2:10:00 PM,0,0,0
2/26/2019,2:10:30 PM,0,0,0
2/26/2019,2:11:00 PM,0,0,0
2/26/2019,2:11:30 PM,0,0,0
2/26/2019,2:12:00 PM,0,0,0
2/26/2019,2:12:30 PM,0,0,0
2/26/2019,2:13:00 PM,0,0,0
2/26/2019,2:13:30 PM,0,0,0
2/26/2019,2:14:00 PM,0,0,0
2/26/2019,2:14:30 PM,0,0,0
2/26/2019,2:15:00 PM,0,0,0
2/26/2019,2:15:30 PM,0,0,0
2/26/2019,2:16:00 PM,0,0,0
2/26/2019,2:16:30 PM,0,0,0
2/26/2019,2:17:00 PM,0,0,0
2/26/2019,2:17:30 PM,0,0,0
2/26/2019,2:18:00 PM,0,0,0
2/26/2019,2:18:30 PM,0,0,0
2/26/2019,2:19:00 PM,0,0,0
2/26/2019,2:19:30 PM,0,0,0
2/26/2019,2:20:00 PM,0,0,0
2/26/2019,2:20:30 PM,0,0,0
2/26/2019,2:21:00 PM,0,0,0
2/26/2019,2:21:30 PM,0,0,0
2/26/2019,2:22:00 PM,0,0,0
2/26/2019,2:22:30 PM,0,0,0
2/26/2019,2:23:00 PM,0,0,0
2/26/2019,2:23:30 PM,0,0,0
2/26/2019,2:24:00 PM,0,0,0
2/26/2019,2:24:30 PM,0,0,0
2/26/2019,2:25:00 PM,0,0,0
2/26/2019,2:25:30 PM,0,0,1
2/26/2019,2:26:00 PM,144,0,1
2/26/2019,2:26:30 PM,52,0,1
2/26/2019,2:27:00 PM,105,0,1
2/26/2019,2:27:30 PM,0,0,1
2/26/2019,2:28:00 PM,27,0,1
2/26/2019,2:28:30 PM,139,0,1
2/26/2019,2:29:00 PM,117,0,1
2/26/2019,2:29:30 PM,0,0,1
2/26/2019,2:30:00 PM,0,0,0
2/26/2019,2:30:30 PM,0,0,0
2/26/2019,2:31:00 PM,0,0,0
2/26/2019,2:31:30 PM,0,0,0
2/26/2019,2:32:00 PM,0,0,0
2/26/2019,2:32:30 PM,0,0,0
2/26/2019,2:33:00 PM,0,0,0
2/26/2019,2:33:30 PM,0,0,0
2/26/2019,2:34:00 PM,0,0,0
2/26/2019,2:34:30 PM,0,0,0
2/26/2019,2:35:00 PM,0,0,0
2/26/2019,2:35:30 PM,0,0,0
2/26/2019,2:36:00 PM,0,0,0
2/26/2019,2:36:30 PM,0,0,1
2/26/2019,2:37:00 PM,0,0,1
2/26/2019,2:37:30 PM,182,19.57,1
2/26/2019,2:38:00 PM,91,8.31,1
2/26/2019,2:38:30 PM,0,2.46,1
2/26/2019,2:39:00 PM,5,2.65,1
2/26/2019,2:39:30 PM,0,2.47,0
2/26/2019,2:40:00 PM,0,9.79,1
2/26/2019,2:40:30 PM,0,0,1
2/26/2019,2:41:00 PM,121,3.04,1
2/26/2019,2:41:30 PM,144,4.56,1
2/26/2019,2:42:00 PM,170,8.03,1
2/26/2019,2:42:30 PM,308,14.86,1
2/26/2019,2:43:00 PM,328,11.96,1
2/26/2019,2:43:30 PM,101,5.62,1
